# t x1 v1 x2 v2
56.05 -1.88202 0.491766 -1.88265 0.491735
56.06 -1.87707 0.498024 -1.8777 0.497995
56.07 -1.87206 0.504169 -1.87269 0.504141
56.08 -1.86699 0.510206 -1.86762 0.510179
56.09 -1.86186 0.51614 -1.86249 0.516115
56.1 -1.85667 0.521977 -1.8573 0.521953
56.11 -1.85142 0.527721 -1.85205 0.527698
56.12 -1.84611 0.533377 -1.84675 0.533355
56.13 -1.84075 0.538949 -1.84139 0.538928
56.14 -1.83533 0.544443 -1.83597 0.544422
56.15 -1.82986 0.549861 -1.8305 0.549841
56.16 -1.82434 0.555209 -1.82497 0.555189
56.17 -1.81876 0.56049 -1.81939 0.56047
56.18 -1.81313 0.565708 -1.81376 0.565689
56.19 -1.80744 0.570867 -1.80808 0.570848
56.2 -1.80171 0.575971 -1.80235 0.575951
56.21 -1.79592 0.581022 -1.79656 0.581002
56.22 -1.79009 0.586024 -1.79073 0.586004
56.23 -1.7842 0.590981 -1.78484 0.590961
56.24 -1.77827 0.595896 -1.77891 0.595876
56.25 -1.77229 0.600772 -1.77292 0.600751
56.26 -1.76625 0.605612 -1.76689 0.60559
56.27 -1.76017 0.610418 -1.76081 0.610396
56.28 -1.75405 0.615194 -1.75468 0.615172
56.29 -1.74787 0.619942 -1.74851 0.619919
56.3 -1.74165 0.624666 -1.74229 0.624642
56.31 -1.73538 0.629367 -1.73602 0.629342
56.32 -1.72906 0.634048 -1.7297 0.634023
56.33 -1.7227 0.638712 -1.72334 0.638686
56.34 -1.71629 0.64336 -1.71693 0.643334
56.35 -1.70983 0.647997 -1.71047 0.64797
56.36 -1.70333 0.652623 -1.70397 0.652595
56.37 -1.69678 0.657241 -1.69742 0.657212
56.38 -1.69018 0.661853 -1.69082 0.661823
56.39 -1.68354 0.666461 -1.68418 0.66643
56.4 -1.67685 0.671068 -1.67749 0.671036
56.41 -1.67012 0.675675 -1.67076 0.675642
56.42 -1.66334 0.680285 -1.66398 0.680251
56.43 -1.65651 0.684899 -1.65715 0.684864
56.44 -1.64964 0.68952 -1.65028 0.689483
56.45 -1.64272 0.694149 -1.64337 0.694111
56.46 -1.63576 0.698788 -1.6364 0.698749
56.47 -1.62875 0.703439 -1.62939 0.703399
56.48 -1.62169 0.708104 -1.62233 0.708063
56.49 -1.61458 0.712784 -1.61523 0.712742
56.5 -1.60743 0.717482 -1.60808 0.717439
56.51 -1.60023 0.722199 -1.60088 0.722155
56.52 -1.59299 0.726938 -1.59363 0.726891
56.53 -1.5857 0.731698 -1.58634 0.731651
56.54 -1.57835 0.736484 -1.579 0.736435
56.55 -1.57097 0.741295 -1.57161 0.741244
56.56 -1.56353 0.746133 -1.56418 0.746082
56.57 -1.55604 0.751002 -1.55669 0.750948
56.58 -1.54851 0.755901 -1.54916 0.755846
56.59 -1.54092 0.760833 -1.54157 0.760777
56.6 -1.53329 0.765799 -1.53394 0.765741
56.61 -1.52561 0.770801 -1.52626 0.770742
56.62 -1.51788 0.775841 -1.51853 0.77578
56.63 -1.51009 0.780919 -1.51074 0.780857
56.64 -1.50226 0.786039 -1.50291 0.785975
56.65 -1.49437 0.791201 -1.49502 0.791136
56.66 -1.48643 0.796407 -1.48709 0.79634
56.67 -1.47844 0.801659 -1.4791 0.80159
56.68 -1.4704 0.806958 -1.47106 0.806888
56.69 -1.4623 0.812306 -1.46296 0.812234
56.7 -1.45415 0.817705 -1.45481 0.817631
56.71 -1.44595 0.823155 -1.44661 0.82308
56.72 -1.43769 0.82866 -1.43835 0.828583
56.73 -1.42938 0.83422 -1.43003 0.834142
56.74 -1.42101 0.839838 -1.42167 0.839758
56.75 -1.41258 0.845514 -1.41324 0.845432
56.76 -1.40409 0.851251 -1.40476 0.851167
56.77 -1.39555 0.857051 -1.39622 0.856965
56.78 -1.38695 0.862914 -1.38762 0.862827
56.79 -1.37829 0.868843 -1.37896 0.868754
56.8 -1.36958 0.87484 -1.37024 0.874749
56.81 -1.3608 0.880906 -1.36146 0.880813
56.82 -1.35196 0.887043 -1.35263 0.886948
56.83 -1.34306 0.893253 -1.34372 0.893157
56.84 -1.33409 0.899538 -1.33476 0.89944
56.85 -1.32507 0.9059 -1.32574 0.905799
56.86 -1.31597 0.91234 -1.31665 0.912238
56.87 -1.30682 0.918861 -1.30749 0.918756
56.88 -1.2976 0.925463 -1.29827 0.925357
56.89 -1.28831 0.932151 -1.28898 0.932042
56.9 -1.27895 0.938924 -1.27963 0.938814
56.91 -1.26953 0.945786 -1.27021 0.945673
56.92 -1.26004 0.952738 -1.26072 0.952623
56.93 -1.25048 0.959782 -1.25115 0.959665
56.94 -1.24084 0.966921 -1.24152 0.966802
56.95 -1.23114 0.974156 -1.23182 0.974035
56.96 -1.22136 0.98149 -1.22204 0.981367
56.97 -1.21151 0.988925 -1.21219 0.9888
56.98 -1.20158 0.996463 -1.20226 0.996336
56.99 -1.19158 1.00411 -1.19226 1.00398
57 -1.1815 1.01186 -1.18218 1.01173
57.01 -1.17134 1.01972 -1.17203 1.01958
57.02 -1.1611 1.02769 -1.16179 1.02755
57.03 -1.15079 1.03578 -1.15148 1.03564
57.04 -1.14039 1.04398 -1.14108 1.04384
57.05 -1.12991 1.0523 -1.1306 1.05216
57.06 -1.11934 1.06075 -1.12004 1.06061
57.07 -1.10869 1.06932 -1.10939 1.06917
57.08 -1.09795 1.07802 -1.09865 1.07787
57.09 -1.08713 1.08684 -1.08783 1.08669
57.1 -1.07622 1.0958 -1.07692 1.09565
57.11 -1.06521 1.10489 -1.06592 1.10474
57.12 -1.05412 1.11412 -1.05482 1.11396
57.13 -1.04293 1.12349 -1.04364 1.12333
57.14 -1.03165 1.133 -1.03236 1.13284
57.15 -1.02027 1.14266 -1.02098 1.1425
57.16 -1.00879 1.15247 -1.0095 1.1523
57.17 -0.997219 1.16242 -0.997932 1.16225
57.18 -0.985545 1.17253 -0.986259 1.17236
57.19 -0.973768 1.1828 -0.974484 1.18263
57.2 -0.961888 1.19323 -0.962606 1.19305
57.21 -0.949903 1.20382 -0.950623 1.20364
57.22 -0.937811 1.21457 -0.938533 1.21439
57.23 -0.925611 1.22549 -0.926334 1.22531
57.24 -0.913301 1.23659 -0.914026 1.2364
57.25 -0.900879 1.24786 -0.901606 1.24767
57.26 -0.888343 1.2593 -0.889072 1.25911
57.27 -0.875692 1.27093 -0.876423 1.27074
57.28 -0.862924 1.28274 -0.863657 1.28254
57.29 -0.850037 1.29473 -0.850771 1.29454
57.3 -0.837028 1.30692 -0.837765 1.30672
57.31 -0.823898 1.31929 -0.824636 1.31909
57.32 -0.810642 1.33186 -0.811383 1.33166
57.33 -0.79726 1.34463 -0.798003 1.34443
57.34 -0.783749 1.3576 -0.784494 1.35739
57.35 -0.770107 1.37077 -0.770854 1.37056
57.36 -0.756333 1.38415 -0.757082 1.38394
57.37 -0.742423 1.39774 -0.743174 1.39753
57.38 -0.728377 1.41154 -0.72913 1.41133
57.39 -0.714192 1.42555 -0.714947 1.42534
57.4 -0.699865 1.43979 -0.700623 1.43957
57.41 -0.685395 1.45424 -0.686155 1.45402
57.42 -0.67078 1.46891 -0.671542 1.46869
57.43 -0.656016 1.4838 -0.656781 1.48359
57.44 -0.641103 1.49893 -0.641869 1.49871
57.45 -0.626037 1.51428 -0.626806 1.51406
57.46 -0.610817 1.52986 -0.611587 1.52964
57.47 -0.595439 1.54567 -0.596212 1.54545
57.48 -0.579903 1.56171 -0.580678 1.56149
57.49 -0.564204 1.57799 -0.564982 1.57777
57.5 -0.548342 1.5945 -0.549121 1.59428
57.51 -0.532314 1.61125 -0.533095 1.61103
57.52 -0.516116 1.62823 -0.5169 1.62801
57.53 -0.499748 1.64545 -0.500534 1.64524
57.54 -0.483206 1.66291 -0.483995 1.66269
57.55 -0.466489 1.6806 -0.467279 1.68039
57.56 -0.449594 1.69853 -0.450386 1.69832
57.57 -0.432518 1.71669 -0.433312 1.71648
57.58 -0.415259 1.73508 -0.416056 1.73487
57.59 -0.397815 1.7537 -0.398614 1.7535
57.6 -0.380184 1.77255 -0.380985 1.77235
57.61 -0.362364 1.79162 -0.363166 1.79143
57.62 -0.344351 1.81092 -0.345156 1.81072
57.63 -0.326145 1.83043 -0.326951 1.83024
57.64 -0.307742 1.85015 -0.30855 1.84996
57.65 -0.289141 1.87007 -0.289951 1.86989
57.66 -0.27034 1.89019 -0.271152 1.89002
57.67 -0.251336 1.91051 -0.25215 1.91034
57.68 -0.232129 1.931 -0.232944 1.93085
57.69 -0.212716 1.95168 -0.213533 1.95153
57.7 -0.193095 1.97251 -0.193913 1.97237
57.71 -0.173265 1.99351 -0.174085 1.99337
57.72 -0.153224 2.01464 -0.154045 2.01452
57.73 -0.132972 2.0359 -0.133794 2.03579
57.74 -0.112506 2.05729 -0.113329 2.05718
57.75 -0.0918257 2.07877 -0.0926501 2.07868
57.76 -0.0709303 2.10033 -0.0717555 2.10025
57.77 -0.0498188 2.12197 -0.0506447 2.1219
57.78 -0.0284908 2.14365 -0.0293173 2.1436
57.79 -0.00694574 2.16536 -0.00777265 2.16532
57.8 0.0148164 2.18708 0.0139893 2.18706
57.81 0.0367957 2.20878 0.0359685 2.20878
57.82 0.0589919 2.23044 0.0581647 2.23046
57.83 0.0814043 2.25203 0.0805774 2.25207
57.84 0.104032 2.27354 0.103206 2.27359
57.85 0.126875 2.29491 0.126049 2.29499
57.86 0.14993 2.31614 0.149105 2.31624
57.87 0.173197 2.33718 0.172373 2.3373
57.88 0.196673 2.358 0.195851 2.35815
57.89 0.220356 2.37856 0.219535 2.37874
57.9 0.244243 2.39883 0.243424 2.39903
57.91 0.268331 2.41877 0.267515 2.419
57.92 0.292617 2.43833 0.291803 2.4386
57.93 0.317097 2.45748 0.316285 2.45778
57.94 0.341765 2.47618 0.340957 2.4765
57.95 0.366619 2.49436 0.365814 2.49472
57.96 0.391651 2.512 0.39085 2.5124
57.97 0.416857 2.52904 0.41606 2.52947
57.98 0.44223 2.54543 0.441437 2.5459
57.99 0.467763 2.56112 0.466975 2.56163
58 0.49345 2.57607 0.492667 2.57661
58.01 0.519282 2.59021 0.518505 2.59079
58.02 0.545251 2.60349 0.54448 2.60411
58.03 0.571348 2.61587 0.570584 2.61653
58.04 0.597565 2.62728 0.596808 2.62799
58.05 0.62389 2.63767 0.62314 2.63842
58.06 0.650315 2.64699 0.649572 2.64779
58.07 0.676827 2.65519 0.676093 2.65603
58.08 0.703415 2.66221 0.702689 2.6631
58.09 0.730067 2.668 0.72935 2.66893
58.1 0.75677 2.6725 0.756064 2.67349
58.11 0.783512 2.67568 0.782816 2.67671
58.12 0.810279 2.67747 0.809593 2.67855
58.13 0.837057 2.67784 0.836382 2.67897
58.14 0.863831 2.67674 0.863167 2.67791
58.15 0.890587 2.67413 0.889935 2.67535
58.16 0.917309 2.66997 0.916669 2.67124
58.17 0.943981 2.66423 0.943355 2.66554
58.18 0.970588 2.65688 0.969975 2.65824
58.19 0.997113 2.64789 0.996514 2.64929
58.2 1.02354 2.63723 1.02296 2.63867
58.21 1.04985 2.62489 1.04928 2.62638
58.22 1.07603 2.61086 1.07548 2.61239
58.23 1.10206 2.59512 1.10152 2.59669
58.24 1.12793 2.57768 1.12741 2.57928
58.25 1.15361 2.55853 1.1531 2.56016
58.26 1.17909 2.53767 1.1786 2.53935
58.27 1.20436 2.51514 1.20388 2.51684
58.28 1.22939 2.49093 1.22893 2.49266
58.29 1.25417 2.46508 1.25373 2.46684
58.3 1.27869 2.4376 1.27827 2.43939
58.31 1.30292 2.40855 1.30252 2.41036
58.32 1.32685 2.37795 1.32647 2.37978
58.33 1.35047 2.34585 1.35011 2.3477
58.34 1.37377 2.31231 1.37342 2.31417
58.35 1.39671 2.27736 1.39638 2.27923
58.36 1.41931 2.24108 1.419 2.24296
58.37 1.44153 2.20353 1.44124 2.20541
58.38 1.46337 2.16476 1.4631 2.16665
58.39 1.48482 2.12486 1.48457 2.12675
58.4 1.50587 2.08389 1.50563 2.08578
58.41 1.5265 2.04193 1.52628 2.04381
58.42 1.5467 1.99906 1.54651 2.00093
58.43 1.56648 1.95536 1.5663 1.95722
58.44 1.58581 1.9109 1.58565 1.91275
58.45 1.60469 1.86578 1.60455 1.86761
58.46 1.62312 1.82006 1.623 1.82187
58.47 1.64109 1.77384 1.64099 1.77563
58.48 1.6586 1.7272 1.65851 1.72896
58.49 1.67563 1.68021 1.67556 1.68195
58.5 1.6922 1.63296 1.69215 1.63468
58.51 1.70829 1.58553 1.70826 1.58722
58.52 1.72391 1.53799 1.72389 1.53965
58.53 1.73905 1.49042 1.73905 1.49205
58.54 1.75372 1.44289 1.75373 1.44448
58.55 1.76791 1.39547 1.76794 1.39703
58.56 1.78163 1.34823 1.78167 1.34976
58.57 1.79488 1.30124 1.79493 1.30272
58.58 1.80766 1.25454 1.80773 1.25599
58.59 1.81997 1.20821 1.82006 1.20962
58.6 1.83182 1.16229 1.83192 1.16366
58.61 1.84322 1.11683 1.84333 1.11816
58.62 1.85416 1.07189 1.85429 1.07318
58.63 1.86466 1.0275 1.8648 1.02875
58.64 1.87471 0.983706 1.87486 0.984922
58.65 1.88433 0.940546 1.8845 0.941723
58.66 1.89352 0.898051 1.8937 0.899188
58.67 1.9023 0.85625 1.90248 0.857348
58.68 1.91065 0.815169 1.91085 0.816229
58.69 1.9186 0.774832 1.91881 0.775854
58.7 1.92615 0.735258 1.92637 0.736243
58.71 1.93331 0.696464 1.93354 0.697412
58.72 1.94008 0.658464 1.94032 0.659376
58.73 1.94648 0.621269 1.94673 0.622145
58.74 1.95251 0.584888 1.95277 0.585729
58.75 1.95818 0.549326 1.95844 0.550133
58.76 1.9635 0.514587 1.96377 0.51536
58.77 1.96848 0.480672 1.96875 0.481413
58.78 1.97312 0.447582 1.9734 0.448291
58.79 1.97743 0.415313 1.97772 0.415991
58.8 1.98143 0.383861 1.98173 0.38451
58.81 1.98511 0.353221 1.98542 0.353841
58.82 1.98849 0.323385 1.9888 0.323977
58.83 1.99158 0.294345 1.9919 0.294909
58.84 1.99438 0.266091 1.99471 0.266628
58.85 1.9969 0.238611 1.99723 0.239123
58.86 1.99916 0.211894 1.99949 0.212382
58.87 2.00115 0.185927 2.00148 0.186391
58.88 2.00288 0.160697 2.00322 0.161138
58.89 2.00436 0.136189 2.00471 0.136609
58.9 2.0056 0.112389 2.00596 0.112788
58.91 2.00661 0.0892819 2.00697 0.08966
58.92 2.00739 0.0668512 2.00775 0.0672099
58.93 2.00795 0.0450816 2.00831 0.0454217
58.94 2.0083 0.0239568 2.00866 0.024279
58.95 2.00843 0.00346051 2.0088 0.00376573
58.96 2.00837 -0.0164236 2.00874 -0.0161347
58.97 2.00811 -0.0357122 2.00848 -0.0354389
58.98 2.00765 -0.0544216 2.00803 -0.0541632
58.99 2.00702 -0.0725683 2.0074 -0.0723241
59 2.0062 -0.0901687 2.00659 -0.089938
59.01 2.00522 -0.107239 2.0056 -0.107021
59.02 2.00406 -0.123795 2.00445 -0.12359
59.03 2.00274 -0.139854 2.00313 -0.13966
59.04 2.00127 -0.15543 2.00166 -0.155247
59.05 1.99964 -0.170539 2.00003 -0.170367
59.06 1.99786 -0.185196 1.99825 -0.185034
59.07 1.99593 -0.199417 1.99633 -0.199264
59.08 1.99387 -0.213215 1.99427 -0.213072
59.09 1.99167 -0.226606 1.99207 -0.226472
59.1 1.98934 -0.239604 1.98974 -0.239477
59.11 1.98688 -0.252221 1.98728 -0.252102
59.12 1.9843 -0.264472 1.9847 -0.264361
59.13 1.98159 -0.27637 1.98199 -0.276265
59.14 1.97877 -0.287927 1.97917 -0.287829
59.15 1.97583 -0.299156 1.97624 -0.299064
59.16 1.97279 -0.310069 1.97319 -0.309983
59.17 1.96963 -0.320678 1.97004 -0.320598
59.18 1.96638 -0.330994 1.96678 -0.330919
59.19 1.96301 -0.341029 1.96342 -0.340958
59.2 1.95956 -0.350792 1.95996 -0.350726
59.21 1.956 -0.360295 1.95641 -0.360233
59.22 1.95235 -0.369548 1.95276 -0.36949
59.23 1.94861 -0.37856 1.94902 -0.378506
59.24 1.94478 -0.387342 1.94519 -0.387291
59.25 1.94086 -0.395902 1.94128 -0.395855
59.26 1.93686 -0.404249 1.93728 -0.404205
59.27 1.93278 -0.412392 1.93319 -0.412351
59.28 1.92862 -0.42034 1.92903 -0.420302
59.29 1.92437 -0.4281 1.92479 -0.428065
59.3 1.92005 -0.435681 1.92047 -0.435648
59.31 1.91566 -0.44309 1.91607 -0.443058
59.32 1.91119 -0.450334 1.91161 -0.450304
59.33 1.90665 -0.45742 1.90707 -0.457393
59.34 1.90204 -0.464356 1.90246 -0.46433
59.35 1.89737 -0.471148 1.89778 -0.471123
59.36 1.89262 -0.477802 1.89304 -0.477779
59.37 1.88781 -0.484324 1.88823 -0.484303
59.38 1.88294 -0.490721 1.88335 -0.490701
59.39 1.878 -0.496998 1.87841 -0.496979
59.4 1.873 -0.503162 1.87341 -0.503143
59.41 1.86793 -0.509216 1.86835 -0.509199
59.42 1.86281 -0.515167 1.86323 -0.515151
59.43 1.85763 -0.52102 1.85805 -0.521004
59.44 1.85239 -0.526779 1.85281 -0.526764
59.45 1.8471 -0.532449 1.84751 -0.532435
59.46 1.84174 -0.538035 1.84216 -0.538021
59.47 1.83634 -0.543542 1.83675 -0.543528
59.48 1.83087 -0.548972 1.83129 -0.548959
59.49 1.82536 -0.554332 1.82577 -0.554318
59.5 1.81979 -0.559623 1.8202 -0.55961
59.51 1.81416 -0.564852 1.81458 -0.564839
59.52 1.80849 -0.57002 1.80891 -0.570007
59.53 1.80276 -0.575132 1.80318 -0.575119
59.54 1.79699 -0.580192 1.79741 -0.580179
59.55 1.79116 -0.585202 1.79158 -0.585189
59.56 1.78528 -0.590166 1.7857 -0.590153
59.57 1.77936 -0.595088 1.77978 -0.595075
59.58 1.77338 -0.59997 1.7738 -0.599956
59.59 1.76736 -0.604815 1.76778 -0.604801
59.6 1.76129 -0.609627 1.76171 -0.609612
59.61 1.75517 -0.614407 1.75559 -0.614393
59.62 1.749 -0.61916 1.74942 -0.619145
59.63 1.74278 -0.623887 1.7432 -0.623872
59.64 1.73652 -0.628591 1.73694 -0.628576
59.65 1.73021 -0.633275 1.73063 -0.633259
59.66 1.72385 -0.637942 1.72427 -0.637925
59.67 1.71745 -0.642593 1.71787 -0.642576
59.68 1.711 -0.647231 1.71142 -0.647213
59.69 1.70451 -0.651858 1.70493 -0.65184
59.7 1.69797 -0.656477 1.69839 -0.656458
59.71 1.69138 -0.66109 1.6918 -0.661071
59.72 1.68474 -0.665699 1.68517 -0.665679
59.73 1.67806 -0.670306 1.67849 -0.670285
59.74 1.67134 -0.674912 1.67176 -0.674891
59.75 1.66457 -0.679521 1.66499 -0.679499
59.76 1.65775 -0.684135 1.65817 -0.684111
59.77 1.65088 -0.688754 1.65131 -0.68873
59.78 1.64397 -0.693381 1.6444 -0.693356
59.79 1.63702 -0.698018 1.63744 -0.697993
59.8 1.63001 -0.702667 1.63044 -0.702641
59.81 1.62296 -0.707329 1.62339 -0.707302
59.82 1.61587 -0.712007 1.61629 -0.711979
59.83 1.60872 -0.716701 1.60915 -0.716673
59.84 1.60153 -0.721415 1.60196 -0.721386
59.85 1.59429 -0.72615 1.59472 -0.726119
59.86 1.58701 -0.730906 1.58743 -0.730875
59.87 1.57968 -0.735687 1.5801 -0.735655
59.88 1.57229 -0.740494 1.57272 -0.740461
59.89 1.56487 -0.745327 1.56529 -0.745294
59.9 1.55739 -0.75019 1.55781 -0.750156
59.91 1.54986 -0.755084 1.55029 -0.755048
59.92 1.54229 -0.76001 1.54271 -0.759974
59.93 1.53466 -0.764971 1.53509 -0.764933
59.94 1.52699 -0.769966 1.52741 -0.769928
59.95 1.51926 -0.774999 1.51969 -0.77496
59.96 1.51149 -0.780071 1.51191 -0.780031
59.97 1.50366 -0.785184 1.50409 -0.785142
59.98 1.49578 -0.790339 1.49621 -0.790296
59.99 1.48785 -0.795537 1.48828 -0.795493
60 1.47987 -0.800781 1.4803 -0.800736
60.01 1.47184 -0.806072 1.47227 -0.806026
60.02 1.46375 -0.811411 1.46418 -0.811364
60.03 1.45561 -0.816801 1.45604 -0.816753
60.04 1.44741 -0.822243 1.44785 -0.822194
60.05 1.43916 -0.827739 1.4396 -0.827688
60.06 1.43086 -0.833289 1.43129 -0.833238
60.07 1.4225 -0.838897 1.42293 -0.838844
60.08 1.41408 -0.844563 1.41451 -0.84451
60.09 1.40561 -0.85029 1.40604 -0.850235
60.1 1.39707 -0.856079 1.39751 -0.856023
60.11 1.38848 -0.861931 1.38892 -0.861874
60.12 1.37984 -0.867849 1.38027 -0.867791
60.13 1.37113 -0.873834 1.37156 -0.873775
60.14 1.36236 -0.879888 1.3628 -0.879828
60.15 1.35353 -0.886013 1.35397 -0.885951
60.16 1.34464 -0.892211 1.34508 -0.892148
60.17 1.33569 -0.898483 1.33612 -0.898419
60.18 1.32667 -0.904832 1.32711 -0.904766
60.19 1.31759 -0.911259 1.31803 -0.911192
60.2 1.30844 -0.917766 1.30888 -0.917697
60.21 1.29923 -0.924354 1.29967 -0.924285
60.22 1.28996 -0.931027 1.2904 -0.930956
60.23 1.28061 -0.937786 1.28106 -0.937714
60.24 1.2712 -0.944633 1.27164 -0.944559
60.25 1.26172 -0.951569 1.26216 -0.951494
60.26 1.25217 -0.958598 1.25261 -0.958522
60.27 1.24255 -0.965721 1.24299 -0.965643
60.28 1.23285 -0.97294 1.2333 -0.972861
60.29 1.22309 -0.980257 1.22354 -0.980176
60.3 1.21325 -0.987675 1.2137 -0.987593
60.31 1.20333 -0.995195 1.20378 -0.995112
60.32 1.19334 -1.00282 1.19379 -1.00274
60.33 1.18328 -1.01055 1.18373 -1.01047
60.34 1.17313 -1.01839 1.17358 -1.01831
60.35 1.16291 -1.02635 1.16336 -1.02626
60.36 1.1526 -1.03442 1.15306 -1.03433
60.37 1.14222 -1.0426 1.14267 -1.04251
60.38 1.13175 -1.0509 1.13221 -1.05081
60.39 1.1212 -1.05933 1.12166 -1.05923
60.4 1.11057 -1.06788 1.11102 -1.06778
60.41 1.09984 -1.07655 1.1003 -1.07645
60.42 1.08903 -1.08536 1.08949 -1.08526
60.43 1.07814 -1.09429 1.0786 -1.09419
60.44 1.06715 -1.10336 1.06761 -1.10326
60.45 1.05607 -1.11257 1.05653 -1.11246
60.46 1.0449 -1.12191 1.04536 -1.12181
60.47 1.03363 -1.1314 1.03409 -1.1313
60.48 1.02227 -1.14104 1.02273 -1.14093
60.49 1.01081 -1.15082 1.01128 -1.15071
60.5 0.999251 -1.16075 0.999719 -1.16064
60.51 0.987593 -1.17083 0.988062 -1.17072
60.52 0.975833 -1.18107 0.976304 -1.18096
60.53 0.963971 -1.19147 0.964442 -1.19136
60.54 0.952003 -1.20204 0.952476 -1.20192
60.55 0.939929 -1.21276 0.940403 -1.21264
60.56 0.927748 -1.22366 0.928222 -1.22354
60.57 0.915456 -1.23472 0.915932 -1.2346
60.58 0.903053 -1.24596 0.90353 -1.24584
60.59 0.890536 -1.25738 0.891015 -1.25725
60.6 0.877904 -1.26897 0.878384 -1.26885
60.61 0.865156 -1.28075 0.865637 -1.28062
60.62 0.852289 -1.29271 0.852771 -1.29259
60.63 0.839301 -1.30487 0.839785 -1.30474
60.64 0.826191 -1.31721 0.826676 -1.31708
60.65 0.812956 -1.32975 0.813443 -1.32962
60.66 0.799595 -1.34248 0.800083 -1.34235
60.67 0.786106 -1.35542 0.786595 -1.35528
60.68 0.772486 -1.36856 0.772976 -1.36842
60.69 0.758734 -1.3819 0.759226 -1.38177
60.7 0.744847 -1.39546 0.74534 -1.39532
60.71 0.730824 -1.40922 0.731319 -1.40908
60.72 0.716662 -1.4232 0.717158 -1.42306
60.73 0.702359 -1.43739 0.702857 -1.43725
60.74 0.687914 -1.45181 0.688412 -1.45167
60.75 0.673323 -1.46644 0.673823 -1.4663
60.76 0.658584 -1.4813 0.659086 -1.48116
60.77 0.643696 -1.49639 0.644199 -1.49624
60.78 0.628655 -1.5117 0.62916 -1.51156
60.79 0.613461 -1.52724 0.613967 -1.5271
60.8 0.59811 -1.54301 0.598617 -1.54287
60.81 0.5826 -1.55902 0.583109 -1.55888
60.82 0.566929 -1.57526 0.567439 -1.57511
60.83 0.551094 -1.59173 0.551606 -1.59159
60.84 0.535093 -1.60844 0.535606 -1.6083
60.85 0.518924 -1.62539 0.519439 -1.62524
60.86 0.502585 -1.64257 0.503101 -1.64243
60.87 0.486072 -1.65999 0.48659 -1.65985
60.88 0.469384 -1.67764 0.469903 -1.6775
60.89 0.452519 -1.69553 0.453039 -1.69539
60.9 0.435473 -1.71365 0.435994 -1.71351
60.91 0.418245 -1.73201 0.418768 -1.73187
60.92 0.400832 -1.75059 0.401356 -1.75046
60.93 0.383232 -1.7694 0.383758 -1.76927
60.94 0.365443 -1.78844 0.36597 -1.78831
60.95 0.347463 -1.8077 0.347991 -1.80757
60.96 0.329288 -1.82717 0.329818 -1.82705
60.97 0.310918 -1.84686 0.311449 -1.84674
60.98 0.292351 -1.86675 0.292883 -1.86663
60.99 0.273583 -1.88684 0.274116 -1.88673
61 0.254613 -1.90713 0.255147 -1.90702
61.01 0.23544 -1.9276 0.235975 -1.92749
61.02 0.216061 -1.94824 0.216597 -1.94814
61.03 0.196474 -1.96905 0.197012 -1.96896
61.04 0.176679 -1.99002 0.177217 -1.98993
61.05 0.156673 -2.01114 0.157212 -2.01105
61.06 0.136456 -2.03238 0.136996 -2.03231
61.07 0.116025 -2.05375 0.116566 -2.05368
61.08 0.0953805 -2.07521 0.0959218 -2.07515
61.09 0.0745206 -2.09677 0.0750625 -2.09672
61.1 0.0534448 -2.1184 0.0539872 -2.11835
61.11 0.0321525 -2.14007 0.0326953 -2.14004
61.12 0.0106432 -2.16178 0.0111863 -2.16176
61.13 -0.0110832 -2.1835 -0.01054 -2.18349
61.14 -0.0330268 -2.20521 -0.0324835 -2.20521
61.15 -0.0551874 -2.22689 -0.0546441 -2.2269
61.16 -0.0775643 -2.2485 -0.0770212 -2.24852
61.17 -0.100157 -2.27002 -0.0996142 -2.27006
61.18 -0.122964 -2.29142 -0.122422 -2.29147
61.19 -0.145985 -2.31268 -0.145443 -2.31274
61.2 -0.169217 -2.33376 -0.168676 -2.33384
61.21 -0.192659 -2.35462 -0.192119 -2.35471
61.22 -0.216309 -2.37523 -0.21577 -2.37534
61.23 -0.240163 -2.39556 -0.239625 -2.39569
61.24 -0.264219 -2.41556 -0.263682 -2.41571
61.25 -0.288473 -2.43519 -0.287938 -2.43536
61.26 -0.312921 -2.45442 -0.312388 -2.45461
61.27 -0.33756 -2.47319 -0.337029 -2.4734
61.28 -0.362384 -2.49147 -0.361855 -2.49171
61.29 -0.387387 -2.50921 -0.386861 -2.50946
61.3 -0.412566 -2.52636 -0.412042 -2.52664
61.31 -0.437912 -2.54286 -0.437391 -2.54317
61.32 -0.463421 -2.55868 -0.462903 -2.55901
61.33 -0.489084 -2.57376 -0.488569 -2.57411
61.34 -0.514893 -2.58804 -0.514383 -2.58842
61.35 -0.540842 -2.60147 -0.540335 -2.60188
61.36 -0.56692 -2.61401 -0.566417 -2.61444
61.37 -0.593119 -2.62559 -0.59262 -2.62605
61.38 -0.619428 -2.63616 -0.618935 -2.63665
61.39 -0.645838 -2.64567 -0.64535 -2.64619
61.4 -0.672338 -2.65407 -0.671855 -2.65462
61.41 -0.698916 -2.66129 -0.698438 -2.66187
61.42 -0.72556 -2.66729 -0.725088 -2.6679
61.43 -0.752257 -2.67202 -0.751792 -2.67266
61.44 -0.778996 -2.67542 -0.778537 -2.6761
61.45 -0.805761 -2.67746 -0.805309 -2.67816
61.46 -0.83254 -2.67807 -0.832095 -2.67881
61.47 -0.859318 -2.67722 -0.858881 -2.67799
